tag,x,y,direction,x_variance,y_variance,xy_covariance
blue,-36.68,8.52,0,0.01,0.01,0.0
blue,-38.82,11.92,0,0.01,0.01,0.0
blue,-41.32,16.19,0,0.01,0.01,0.0
blue,-43.66,20.14,0,0.01,0.01,0.0
blue,-46.21,24.25,0,0.01,0.01,0.0
blue,-48.77,28.07,0,0.01,0.01,0.0
blue,-51.46,31.72,0,0.01,0.01,0.0
blue,-54.21,35.07,0,0.01,0.01,0.0
blue,-56.95,37.98,0,0.01,0.01,0.0
blue,-59.94,40.64,0,0.01,0.01,0.0
blue,-62.68,42.52,0,0.01,0.01,0.0
blue,-65.01,43.58,0,0.01,0.01,0.0
blue,-66.59,43.87,0,0.01,0.01,0.0
blue,-67.60,43.73,0,0.01,0.01,0.0
blue,-68.25,43.36,0,0.01,0.01,0.0
blue,-68.79,42.64,0,0.01,0.01,0.0
blue,-69.26,41.18,0,0.01,0.01,0.0
blue,-69.36,38.72,0,0.01,0.01,0.0
blue,-68.86,35.26,0,0.01,0.01,0.0
blue,-67.80,31.32,0,0.01,0.01,0.0
blue,-66.31,26.92,0,0.01,0.01,0.0
blue,-64.98,22.95,0,0.01,0.01,0.0
blue,-64.19,19.87,0,0.01,0.01,0.0
blue,-63.91,17.52,0,0.01,0.01,0.0
blue,-64.00,15.54,0,0.01,0.01,0.0
blue,-64.45,13.68,0,0.01,0.01,0.0
blue,-65.23,11.96,0,0.01,0.01,0.0
blue,-66.63,9.92,0,0.01,0.01,0.0
blue,-68.91,7.38,0,0.01,0.01,0.0
blue,-72.17,4.03,0,0.01,0.01,0.0
blue,-74.68,1.09,0,0.01,0.01,0.0
blue,-76.67,-1.88,0,0.01,0.01,0.0
blue,-78.09,-4.83,0,0.01,0.01,0.0
blue,-79.08,-8.03,0,0.01,0.01,0.0
blue,-79.64,-11.59,0,0.01,0.01,0.0
blue,-79.79,-15.40,0,0.01,0.01,0.0
blue,-79.53,-19.06,0,0.01,0.01,0.0
blue,-78.87,-22.32,0,0.01,0.01,0.0
blue,-77.89,-24.75,0,0.01,0.01,0.0
blue,-76.66,-26.51,0,0.01,0.01,0.0
blue,-75.20,-27.72,0,0.01,0.01,0.0
blue,-73.54,-28.45,0,0.01,0.01,0.0
blue,-71.29,-28.76,0,0.01,0.01,0.0
blue,-68.73,-28.52,0,0.01,0.01,0.0
blue,-65.69,-27.63,0,0.01,0.01,0.0
blue,-62.42,-26.13,0,0.01,0.01,0.0
blue,-59.06,-24.09,0,0.01,0.01,0.0
blue,-55.59,-21.58,0,0.01,0.01,0.0
blue,-52.14,-18.75,0,0.01,0.01,0.0
blue,-48.41,-15.51,0,0.01,0.01,0.0
blue,-45.21,-12.82,0,0.01,0.01,0.0
blue,-42.42,-10.75,0,0.01,0.01,0.0
blue,-39.81,-9.23,0,0.01,0.01,0.0
blue,-37.26,-8.16,0,0.01,0.01,0.0
blue,-34.33,-7.37,0,0.01,0.01,0.0
blue,-30.13,-6.61,0,0.01,0.01,0.0
blue,-26.45,-5.78,0,0.01,0.01,0.0
blue,-23.24,-4.59,0,0.01,0.01,0.0
blue,-19.51,-2.66,0,0.01,0.01,0.0
blue,-16.18,-0.92,0,0.01,0.01,0.0
blue,-13.55,0.13,0,0.01,0.01,0.0
blue,-10.67,0.86,0,0.01,0.01,0.0
blue,-7.38,1.29,0,0.01,0.01,0.0
blue,-3.48,1.48,0,0.01,0.01,0.0
blue,1.29,1.50,0,0.01,0.01,0.0
yellow,10.29,-1.31,0,0.01,0.01,0.0
yellow,14.25,-0.96,0,0.01,0.01,0.0
yellow,18.10,-0.37,0,0.01,0.01,0.0
yellow,21.33,0.41,0,0.01,0.01,0.0
yellow,24.26,1.44,0,0.01,0.01,0.0
yellow,26.67,2.64,0,0.01,0.01,0.0
yellow,28.45,3.89,0,0.01,0.01,0.0
yellow,29.88,5.32,0,0.01,0.01,0.0
yellow,30.79,6.68,0,0.01,0.01,0.0
yellow,31.35,8.01,0,0.01,0.01,0.0
yellow,31.64,9.52,0,0.01,0.01,0.0
yellow,31.60,11.04,0,0.01,0.01,0.0
yellow,31.20,12.75,0,0.01,0.01,0.0
yellow,30.37,14.58,0,0.01,0.01,0.0
yellow,28.95,16.67,0,0.01,0.01,0.0
yellow,26.69,19.21,0,0.01,0.01,0.0
yellow,23.73,22.29,0,0.01,0.01,0.0
yellow,21.87,24.70,0,0.01,0.01,0.0
yellow,20.72,27.04,0,0.01,0.01,0.0
yellow,19.82,30.43,0,0.01,0.01,0.0
yellow,19.01,33.87,0,0.01,0.01,0.0
yellow,18.23,35.96,0,0.01,0.01,0.0
yellow,17.30,37.52,0,0.01,0.01,0.0
yellow,16.30,38.63,0,0.01,0.01,0.0
yellow,15.14,39.48,0,0.01,0.01,0.0
yellow,13.78,40.09,0,0.01,0.01,0.0
yellow,12.10,40.46,0,0.01,0.01,0.0
yellow,10.24,40.49,0,0.01,0.01,0.0
yellow,8.04,40.14,0,0.01,0.01,0.0
yellow,5.49,39.32,0,0.01,0.01,0.0
yellow,2.76,38.05,0,0.01,0.01,0.0
yellow,-0.33,36.20,0,0.01,0.01,0.0
yellow,-3.32,34.05,0,0.01,0.01,0.0
yellow,-6.35,31.54,0,0.01,0.01,0.0
yellow,-9.37,28.73,0,0.01,0.01,0.0
yellow,-12.33,25.71,0,0.01,0.01,0.0
yellow,-15.38,22.34,0,0.01,0.01,0.0
yellow,-18.42,18.75,0,0.01,0.01,0.0
yellow,-21.37,15.13,0,0.01,0.01,0.0
yellow,-24.42,11.41,0,0.01,0.01,0.0
yellow,-26.99,8.59,0,0.01,0.01,0.0
yellow,-28.84,7.08,0,0.01,0.01,0.0
yellow,-29.87,6.63,0,0.01,0.01,0.0
yellow,-30.50,6.61,0,0.01,0.01,0.0
yellow,-31.26,6.91,0,0.01,0.01,0.0
yellow,-32.62,8.13,0,0.01,0.01,0.0
yellow,-34.74,11.03,0,0.01,0.01,0.0
yellow,-37.12,14.94,0,0.01,0.01,0.0
yellow,-39.59,19.16,0,0.01,0.01,0.0
yellow,-41.88,22.99,0,0.01,0.01,0.0
yellow,-44.37,26.92,0,0.01,0.01,0.0
yellow,-46.86,30.56,0,0.01,0.01,0.0
yellow,-49.28,33.80,0,0.01,0.01,0.0
yellow,-51.95,37.05,0,0.01,0.01,0.0
yellow,-54.46,39.74,0,0.01,0.01,0.0
yellow,-57.14,42.22,0,0.01,0.01,0.0
yellow,-59.75,44.22,0,0.01,0.01,0.0
yellow,-62.07,45.60,0,0.01,0.01,0.0
yellow,-64.11,46.44,0,0.01,0.01,0.0
yellow,-65.89,46.83,0,0.01,0.01,0.0
yellow,-67.28,46.84,0,0.01,0.01,0.0
yellow,-68.45,46.61,0,0.01,0.01,0.0
yellow,-69.52,46.13,0,0.01,0.01,0.0
yellow,-70.43,45.42,0,0.01,0.01,0.0
yellow,-71.23,44.42,0,0.01,0.01,0.0
yellow,-71.80,43.26,0,0.01,0.01,0.0
yellow,-72.24,41.54,0,0.01,0.01,0.0
yellow,-72.38,39.20,0,0.01,0.01,0.0
yellow,-72.14,36.53,0,0.01,0.01,0.0
yellow,-71.41,33.05,0,0.01,0.01,0.0
yellow,-70.33,29.40,0,0.01,0.01,0.0
yellow,-68.76,24.83,0,0.01,0.01,0.0
yellow,-67.50,20.88,0,0.01,0.01,0.0
yellow,-66.94,17.90,0,0.01,0.01,0.0
yellow,-67.00,15.79,0,0.01,0.01,0.0
yellow,-67.57,13.97,0,0.01,0.01,0.0
yellow,-68.91,11.87,0,0.01,0.01,0.0
yellow,-71.49,9.03,0,0.01,0.01,0.0
yellow,-74.54,5.88,0,0.01,0.01,0.0
yellow,-76.90,3.13,0,0.01,0.01,0.0
yellow,-78.74,0.51,0,0.01,0.01,0.0
yellow,-80.23,-2.22,0,0.01,0.01,0.0
yellow,-81.35,-5.01,0,0.01,0.01,0.0
yellow,-82.13,-7.94,0,0.01,0.01,0.0
yellow,-82.62,-11.19,0,0.01,0.01,0.0
yellow,-82.79,-14.53,0,0.01,0.01,0.0
yellow,-82.65,-18.08,0,0.01,0.01,0.0
yellow,-82.23,-21.16,0,0.01,0.01,0.0
yellow,-81.54,-23.83,0,0.01,0.01,0.0
yellow,-80.59,-26.06,0,0.01,0.01,0.0
yellow,-79.48,-27.82,0,0.01,0.01,0.0
yellow,-78.20,-29.21,0,0.01,0.01,0.0
yellow,-76.76,-30.28,0,0.01,0.01,0.0
yellow,-75.09,-31.09,0,0.01,0.01,0.0
yellow,-73.35,-31.57,0,0.01,0.01,0.0
yellow,-71.20,-31.76,0,0.01,0.01,0.0
yellow,-68.89,-31.59,0,0.01,0.01,0.0
yellow,-66.18,-30.97,0,0.01,0.01,0.0
yellow,-63.37,-29.92,0,0.01,0.01,0.0
yellow,-60.37,-28.42,0,0.01,0.01,0.0
yellow,-57.24,-26.48,0,0.01,0.01,0.0
yellow,-54.05,-24.17,0,0.01,0.01,0.0
yellow,-50.74,-21.50,0,0.01,0.01,0.0
yellow,-47.06,-18.31,0,0.01,0.01,0.0
yellow,-43.55,-15.33,0,0.01,0.01,0.0
yellow,-40.56,-13.12,0,0.01,0.01,0.0
yellow,-37.74,-11.56,0,0.01,0.01,0.0
yellow,-34.73,-10.54,0,0.01,0.01,0.0
yellow,-30.70,-9.76,0,0.01,0.01,0.0
yellow,-27.04,-9.04,0,0.01,0.01,0.0
yellow,-23.98,-8.13,0,0.01,0.01,0.0
yellow,-20.97,-6.84,0,0.01,0.01,0.0
yellow,-17.36,-4.90,0,0.01,0.01,0.0
yellow,-14.02,-3.25,0,0.01,0.01,0.0
yellow,-10.99,-2.27,0,0.01,0.01,0.0
yellow,-7.53,-1.73,0,0.01,0.01,0.0
yellow,-3.42,-1.52,0,0.01,0.01,0.0
yellow,1.47,-1.50,0,0.01,0.01,0.0
big_orange,6.36,1.54,0,0.01,0.01,0.0
big_orange,6.42,-1.46,0,0.01,0.01,0.0
big_orange,5.86,1.53,0,0.01,0.01,0.0
big_orange,5.92,-1.47,0,0.01,0.01,0.0
car_start,0.0,0.0,0,0.01,0.01,0.0
