tag,x,y,direction,x_variance,y_variance,xy_covariance
yellow,-3.56,23.80,0,0.01,0.01,0.0
yellow,-4.13,25.24,0,0.01,0.01,0.0
yellow,-4.40,26.77,0,0.01,0.01,0.0
yellow,-4.38,28.32,0,0.01,0.01,0.0
yellow,-4.04,29.84,0,0.01,0.01,0.0
yellow,-3.42,31.26,0,0.01,0.01,0.0
yellow,-2.54,32.53,0,0.01,0.01,0.0
yellow,-1.42,33.61,0,0.01,0.01,0.0
yellow,-0.11,34.44,0,0.01,0.01,0.0
yellow,1.34,35.01,0,0.01,0.01,0.0
yellow,2.86,35.28,0,0.01,0.01,0.0
yellow,5.07,35.42,0,0.01,0.01,0.0
yellow,7.36,36.01,0,0.01,0.01,0.0
yellow,9.48,37.07,0,0.01,0.01,0.0
yellow,11.33,38.56,0,0.01,0.01,0.0
yellow,13.08,40.82,0,0.01,0.01,0.0
yellow,14.40,42.76,0,0.01,0.01,0.0
yellow,15.51,43.88,0,0.01,0.01,0.0
yellow,16.83,44.76,0,0.01,0.01,0.0
yellow,18.29,45.35,0,0.01,0.01,0.0
yellow,19.84,45.62,0,0.01,0.01,0.0
yellow,23.67,45.57,0,0.01,0.01,0.0
yellow,28.67,45.54,0,0.01,0.01,0.0
yellow,33.66,45.54,0,0.01,0.01,0.0
yellow,38.66,45.61,0,0.01,0.01,0.0
yellow,41.23,45.82,0,0.01,0.01,0.0
yellow,43.46,46.48,0,0.01,0.01,0.0
yellow,45.50,47.59,0,0.01,0.01,0.0
yellow,47.26,49.10,0,0.01,0.01,0.0
yellow,48.66,50.96,0,0.01,0.01,0.0
yellow,49.63,53.07,0,0.01,0.01,0.0
yellow,50.12,55.35,0,0.01,0.01,0.0
yellow,50.10,57.67,0,0.01,0.01,0.0
yellow,49.58,59.94,0,0.01,0.01,0.0
yellow,48.59,62.04,0,0.01,0.01,0.0
yellow,47.16,63.88,0,0.01,0.01,0.0
yellow,45.38,65.36,0,0.01,0.01,0.0
yellow,43.32,66.45,0,0.01,0.01,0.0
yellow,41.08,67.08,0,0.01,0.01,0.0
yellow,37.47,67.28,0,0.01,0.01,0.0
yellow,32.48,67.34,0,0.01,0.01,0.0
yellow,27.48,67.31,0,0.01,0.01,0.0
yellow,23.61,67.21,0,0.01,0.01,0.0
yellow,21.35,66.78,0,0.01,0.01,0.0
yellow,19.23,65.88,0,0.01,0.01,0.0
yellow,17.74,64.94,0,0.01,0.01,0.0
yellow,16.38,64.33,0,0.01,0.01,0.0
yellow,14.92,63.99,0,0.01,0.01,0.0
yellow,13.42,63.96,0,0.01,0.01,0.0
yellow,11.95,64.22,0,0.01,0.01,0.0
yellow,10.55,64.77,0,0.01,0.01,0.0
yellow,8.91,65.77,0,0.01,0.01,0.0
yellow,6.79,66.68,0,0.01,0.01,0.0
yellow,4.53,67.11,0,0.01,0.01,0.0
yellow,2.23,67.03,0,0.01,0.01,0.0
yellow,0.00,66.45,0,0.01,0.01,0.0
yellow,-2.00,65.43,0,0.01,0.01,0.0
yellow,-3.29,64.68,0,0.01,0.01,0.0
yellow,-4.71,64.20,0,0.01,0.01,0.0
yellow,-6.20,64.03,0,0.01,0.01,0.0
yellow,-11.11,64.12,0,0.01,0.01,0.0
yellow,-16.11,64.13,0,0.01,0.01,0.0
yellow,-21.10,64.13,0,0.01,0.01,0.0
yellow,-26.10,64.13,0,0.01,0.01,0.0
yellow,-31.10,64.13,0,0.01,0.01,0.0
yellow,-34.31,64.00,0,0.01,0.01,0.0
yellow,-37.18,63.40,0,0.01,0.01,0.0
yellow,-39.91,62.33,0,0.01,0.01,0.0
yellow,-42.41,60.82,0,0.01,0.01,0.0
yellow,-44.50,59.04,0,0.01,0.01,0.0
yellow,-45.98,57.17,0,0.01,0.01,0.0
yellow,-47.08,55.05,0,0.01,0.01,0.0
yellow,-47.74,52.76,0,0.01,0.01,0.0
yellow,-48.26,48.30,0,0.01,0.01,0.0
yellow,-48.69,43.32,0,0.01,0.01,0.0
yellow,-49.07,38.34,0,0.01,0.01,0.0
yellow,-49.46,33.35,0,0.01,0.01,0.0
yellow,-49.90,28.38,0,0.01,0.01,0.0
yellow,-50.14,25.24,0,0.01,0.01,0.0
yellow,-49.85,22.90,0,0.01,0.01,0.0
yellow,-49.09,20.67,0,0.01,0.01,0.0
yellow,-47.87,18.65,0,0.01,0.01,0.0
yellow,-46.26,16.93,0,0.01,0.01,0.0
yellow,-44.34,15.56,0,0.01,0.01,0.0
yellow,-40.75,13.97,0,0.01,0.01,0.0
yellow,-36.14,12.04,0,0.01,0.01,0.0
yellow,-31.53,10.11,0,0.01,0.01,0.0
yellow,-26.92,8.19,0,0.01,0.01,0.0
yellow,-22.31,6.26,0,0.01,0.01,0.0
yellow,-17.70,4.33,0,0.01,0.01,0.0
yellow,-13.09,2.40,0,0.01,0.01,0.0
yellow,-8.48,0.47,0,0.01,0.01,0.0
yellow,-4.36,-1.25,0,0.01,0.01,0.0
yellow,-2.10,-1.91,0,0.01,0.01,0.0
yellow,1.00,-2.10,0,0.01,0.01,0.0
big_orange,6.25,2.10,0,0.01,0.01,0.0
big_orange,6.25,-2.10,0,0.01,0.01,0.0
big_orange,5.75,2.10,0,0.01,0.01,0.0
big_orange,5.75,-2.10,0,0.01,0.01,0.0
car_start,0.0,0.0,0,0.01,0.01,0.0
