tag,x,y,direction,x_variance,y_variance,xy_covariance
yellow,-13.17,53.12,0,0.01,0.01,0.0
yellow,-14.33,54.13,0,0.01,0.01,0.0
yellow,-15.49,54.77,0,0.01,0.01,0.0
yellow,-16.44,55.06,0,0.01,0.01,0.0
yellow,-17.59,55.13,0,0.01,0.01,0.0
yellow,-18.58,54.96,0,0.01,0.01,0.0
yellow,-19.66,54.50,0,0.01,0.01,0.0
yellow,-20.77,53.69,0,0.01,0.01,0.0
yellow,-21.96,52.33,0,0.01,0.01,0.0
yellow,-23.06,50.46,0,0.01,0.01,0.0
yellow,-24.04,48.04,0,0.01,0.01,0.0
yellow,-24.91,44.84,0,0.01,0.01,0.0
yellow,-25.55,41.14,0,0.01,0.01,0.0
yellow,-25.99,37.14,0,0.01,0.01,0.0
yellow,-26.36,32.33,0,0.01,0.01,0.0
yellow,-26.80,28.73,0,0.01,0.01,0.0
yellow,-27.37,26.87,0,0.01,0.01,0.0
yellow,-27.88,26.13,0,0.01,0.01,0.0
yellow,-28.52,25.72,0,0.01,0.01,0.0
yellow,-29.79,25.48,0,0.01,0.01,0.0
yellow,-32.67,25.68,0,0.01,0.01,0.0
yellow,-37.08,26.50,0,0.01,0.01,0.0
yellow,-41.56,27.36,0,0.01,0.01,0.0
yellow,-45.55,27.98,0,0.01,0.01,0.0
yellow,-49.31,28.35,0,0.01,0.01,0.0
yellow,-52.96,28.44,0,0.01,0.01,0.0
yellow,-56.12,28.24,0,0.01,0.01,0.0
yellow,-58.98,27.73,0,0.01,0.01,0.0
yellow,-61.47,26.92,0,0.01,0.01,0.0
yellow,-63.25,26.00,0,0.01,0.01,0.0
yellow,-64.72,24.88,0,0.01,0.01,0.0
yellow,-65.75,23.70,0,0.01,0.01,0.0
yellow,-66.48,22.41,0,0.01,0.01,0.0
yellow,-66.91,21.04,0,0.01,0.01,0.0
yellow,-67.07,19.40,0,0.01,0.01,0.0
yellow,-66.90,17.68,0,0.01,0.01,0.0
yellow,-66.26,15.44,0,0.01,0.01,0.0
yellow,-65.01,12.70,0,0.01,0.01,0.0
yellow,-63.14,9.45,0,0.01,0.01,0.0
yellow,-61.30,6.74,0,0.01,0.01,0.0
yellow,-59.57,4.72,0,0.01,0.01,0.0
yellow,-57.74,3.14,0,0.01,0.01,0.0
yellow,-55.92,2.03,0,0.01,0.01,0.0
yellow,-53.83,1.16,0,0.01,0.01,0.0
yellow,-51.32,0.57,0,0.01,0.01,0.0
yellow,-48.76,0.34,0,0.01,0.01,0.0
yellow,-45.68,0.46,0,0.01,0.01,0.0
yellow,-42.32,0.96,0,0.01,0.01,0.0
yellow,-38.62,1.85,0,0.01,0.01,0.0
yellow,-34.46,3.10,0,0.01,0.01,0.0
yellow,-30.27,4.33,0,0.01,0.01,0.0
yellow,-27.35,4.84,0,0.01,0.01,0.0
yellow,-25.03,4.76,0,0.01,0.01,0.0
yellow,-22.69,4.08,0,0.01,0.01,0.0
yellow,-19.15,2.31,0,0.01,0.01,0.0
yellow,-15.96,0.70,0,0.01,0.01,0.0
yellow,-13.16,-0.39,0,0.01,0.01,0.0
yellow,-10.39,-1.08,0,0.01,0.01,0.0
yellow,-7.26,-1.45,0,0.01,0.01,0.0
yellow,-3.46,-1.52,0,0.01,0.01,0.0
yellow,1.28,-1.51,0,0.01,0.01,0.0
big_orange,6.38,1.43,0,0.01,0.01,0.0
big_orange,6.35,-1.57,0,0.01,0.01,0.0
big_orange,5.88,1.43,0,0.01,0.01,0.0
big_orange,5.85,-1.57,0,0.01,0.01,0.0
car_start,0.0,0.0,0,0.01,0.01,0.0
